"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","536","Guest should see login link on Product page","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","869","Guest can go to Login page from Main page","tests","2026-07-04","passed","2026-07-04","TestMainPage","test_main_page","",""
"","1273","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","5861","Guest can add product to basket","tests","2026-07-04","skipped","2026-07-04","TestProductPage","test_product_page","",""
"","5340","Authorized user see no messages on Product page","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","1549","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","6339","Empty basket opened from Main page has no products","tests","2026-07-04","passed","2026-07-04","TestMainPage","test_main_page","",""
"","1274","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","5622","Guest see no messages on Product page","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","5987","Empty basket opened from Product page has no products","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","2771","Authorized user can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","1104","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","949","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","935","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","1023","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","1221","Guest can go to Login page from Product page","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","996","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
"","1017","Guest should see login link on Main page","tests","2026-07-04","passed","2026-07-04","TestMainPage","test_main_page","",""
"","1501","Guest can add product to basket","tests","2026-07-04","passed","2026-07-04","TestProductPage","test_product_page","",""
