"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1032","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","11109","Guest can add product to basket","tests","2026-07-08","skipped","2026-07-08","TestProductPage","test_product_page","",""
"","1250","Guest can go to Login page from Main page","tests","2026-07-08","passed","2026-07-08","TestMainPage","test_main_page","",""
"","5470","Guest see no messages on Product page","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","6052","Empty basket opened from Main page has no products","tests","2026-07-08","passed","2026-07-08","TestMainPage","test_main_page","",""
"","378","Guest should see login link on Product page","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","1618","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","5328","Authorized user see no messages on Product page","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","1658","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","1403","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","1298","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","1119","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","1150","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","943","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","1069","Guest can go to Login page from Product page","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","1374","Guest can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","6316","Empty basket opened from Product page has no products","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
"","885","Guest should see login link on Main page","tests","2026-07-08","passed","2026-07-08","TestMainPage","test_main_page","",""
"","2481","Authorized user can add product to basket","tests","2026-07-08","passed","2026-07-08","TestProductPage","test_product_page","",""
